id,category,cluster_id,brand,title,description,price,specTableContent
15045913,Jewelry,7936997,," ""Cartier Ronde Louis Cartier Watch WR000251"" ""Shop WR000651 Watches | Northeastern Fine Jewelry""","""<p>This hand-crafted timepiece, model number WR000251 from Cartier offers elegance and top notch functionality for the modern watch user. This Ladies timepiece adopts a distinctive design as well as classic watchmaking details. </p>

<p> 
This is the watch of enormous functionality and exquisite style. A silver dial provides superior readability. Its quartz (battery) movement offers excellence in technical innovation. Its complications greatly increase your watch’s functionality. The numbers on this timepiece are in roman numerals, arabic style, seamlessly fitting right in with the entire piece. The clean round case is 29 mm. The case is artfully crafted of 18k white gold, both eye catching and structurally stable. The watch’s alligator band was designed to be worn all day and still be comfortable to wear. This bezel is one for the ages and will always be by your side. It goes around the scratch resistant sapphire crystal of the watch. It has a 100 ft (30 meter) water resistance. The true showstopper of this piece is the diamonds that are located in the bezel, crown of this watch. </p>

<p>Northeastern Fine Jewelry has sleek, elegant, and luxurious watches for any price level. For more information, call 1-855-795-NEFJ or email at info@nefj.com.</p>"" ",,
8340235,Jewelry,405306,"""TAG Heuer""@en-us"," "" TAG HEUER FORMULA 1 Calibre 7 Automatic Watch 200 M - ∅41 mm WAZ211A.BA0875 ""@en-us ""TAG Heuer Formula 41 | watch price""@en-us",""" Discover the TAG Heuer Formula 1 Calibre 7 Automatic Watch 41 mm WAZ211A.BA0875 The design of the TAG Heuer Formula 1 collection with the GMT second time zone function..""@en-us ",,
15504651,Jewelry,15208282,," ""Chopard Happy Sport Chrono Watch 288499-6002"" 288499-6001 | Dejaun Jewelers""","""<p> A finely crafted timepiece makes a bold statement of style. While many people think watches are simply a practical accessory, a fine timepiece can also finish your look. At Dejaun Jewelers, we are pleased to offer a large selection of some of the worldâ€™s most beloved luxury watch brands, including Chopard. We are also proud to be an authorized Chopard retailer in Los Angeles. Chopard's exquisite timepieces are designed to endure. This Ladies watch with model number 288499-6002 is part of the stunning Happy Sport Chrono collection. The water resistance of this watch is 100 ft (30 meter).</p>"" ",,
11888691,Jewelry,5568490,," ""Carl F Bucherer TravelTec II Watch 00.10633.03.33.01"" ""Shop Carl 00.10633.08.33.21 Watches | Costello Jewelry Company""","""<p> At Costello Jewelry Company we offer a vast selection of luxury watches.We are happy to be a Carl F Bucherer retailer. As an authorized retailer, you can rest assured that every Carl F Bucherer watch we carry is 100% authentic and backed by a generous warranty.  Carl F Bucherer watches are built to last and they are known for their attention to detail. This 00.10633.03.33.01 Rubber Gents Carl F Bucherer watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
10608740,Jewelry,10397724,"""Omega"""," ""Omega Seamaster 300m 2541.80.00"" 2541.80.00 Watch | Watchfinder & Co.""","""This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity."" ",,
14112116,Jewelry,1331580,," "" OROLOGIO DA... ""@it-it, Orologio... Casio... ""Casio G-Shock g-7710-1er Orologio subacqueo uomo""@it-it ""Orologio Casio G-SHOCK G-7710-1ER | Clessidra Jewels""@it-it","""CASIO G-SHOCK
  
Che gli orologi erano in passato considerati oggetti fragili è risaputo. Casio G-SHOCK ridisegna questo pensiero comune.. Orologi dalla resistenza incredibile, impermeabili fino a 20 atm, multifunzione. INDISTRUTTIBILI.
Presso ClessidraJewels.com trovi un vasto assortimento di Casio G-Shock al miglior prezzo.
Tutti i nostri modelli sono 100% originali e con Garanzia 24 mesi!""@it-it ",,
2897260,Jewelry,430441,," ""Daniel Wellington Classic Man Black Sheffield silver""@nl-NL silver 10:35 Horloge boektiek""@nl-NL",,," Meer informatie Prijs € 189,00 EAN 7350068244629 Merk Daniel Wellington Tijdsaanduiding Analoog Kleur wijzerplaat Zwart Geslacht Heren Materiaal kast Edel staal Vorm kast Rond Diameter kast 40 mm Dikte kast 6 mm Kleur kast Silver Materiaal Glas Mineraalglas Materiaal Band Leer Kleur band Zwart Breedte Band 20 mm Garantie 2 jaar Waterdicht 3 ATM"
8812948,Jewelry,1211681,"""Seiko""@pl"," ""Kinetic GMT Diver´s Zegarek męski""@pl 00 €""@pl ""Seiko Kinetic męski SUN021P1 nur 599",,, Ogólny rodzaj: zegarek do nurkowania grupa docelowa: męskie obudowa Ø koperty:: 48 mm Grubość koperty: 14 mm kształt: owalny kolor obudowy: srebro szkło: szkło szafirowe materiał: stal nierdzewna
7039519,Jewelry,10459518,," ""Mens Watch ""@de ""Marea Uhren online bestellen | DE Shop™""@de",,,
7264739,Jewelry,175764,," ""RELOJ DANIEL WELLINGTON CLASSIC DURHAM""@es ""rellotges relojes watches dw daniel wellington tomas colomer durham""@es","""40mm""@es ",,
17043217,Jewelry,363918,," "" Mens Sekonda Watch 1350 ""Men's Watches | Designer For Men The Hut""",,,
8520786,Jewelry,12247538,," ""Carl F Bucherer Peripheral Watch 00.10917.08.73.11"" ""Shop Carl 00.10917.08.83.11 Watches | Costello Jewelry Company""","""<p> At Naperville’s most popular jewelry destination we offer a comprehensive selection of luxury watches.We are delighted to be a Carl F Bucherer retailer. As an authorized retailer, you can rest assured that every Carl F Bucherer watch we carry is 100% authentic and backed by a generous warranty.  Carl F Bucherer watches are built to last and they are known for their attention to detail. This 00.10917.08.73.11 Alligator Gents Carl F Bucherer watch includes a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
6888949,Jewelry,23430,"""Seiko""@pl"," ""Zegarek męski na słoneczną energie""@pl 00 €""@pl ""Seiko Zegarek energie SNE031P1 nur 159",,, Ogólny grupa docelowa: męskie obudowa Ø koperty:: 36 mm kształt: owalny szkło: szkło mineralne materiał: stal nierdzewna
1611917,Jewelry,382181,," "" Junghans Men's Max Bill Chronoscope Automatic Chronograph Watch""@en ""Men's Watch (027/4600.00) - WATCH SHOP.com™""@en","""Iconic design, true to the original penned by Max Bill in the 1960's, the Junghans Max Bill Chronoscope is elegant and refined, as well as perfectly simple. Inside the watch is an Automatic self winding chronograph J880.2 movement, with 30 minute and 12 hour counters on the chronograph, as well as date function. This is displayed on a matt silver plated dial, beautifully curved, with hour and minutes marked clearly and simply. The case is a stainless steel construction, with curved SICRALAN coated hard plexiglass, true to the original. The watch fastens on a black calfskin leather strap.""@en ",,
13096583,Jewelry,299554,"""Suunto"""," ""Elementum Terra P/ Black Leather"" ""Suunto Elementum Leather - Mountain Wristwatches Electronic & Orienteering Devices at Barrabes.com""","""
                    
                        
                        
                                    
			                        
				                        
			                            
			                            
				                            
		                        
		                        
			                        
				                        Altimeter
			                        
			                        
				                        Barometric Altimeter
			                        
		                        
		                        
		                        
			                        
				                        Barometer
			                        
			                        
				                        Yes
			                        
		                        
		                        
		                        
			                        
				                        Compass
			                        
			                        
				                        Yes
			                        
		                        
		                        
		                        
			                        
				                        Heart Rate Strap
			                        
			                        
				                        No
			                        
		                        
		                        
		                        
			                        
				                        Chronometer
			                        
			                        
				                        Yes
			                        
		                        
		                        
		                        
			                        
				                        Heart Rate Monitor
			                        
			                        
				                        No
			                        
		                        
		                        
		                        
			                        
				                        GPS
			                        
			                        
				                        No
			                        
		                        
		                        
		                        
			                        
				                        Approx. Weight
			                        
			                        
				                        97 g
			                        
		                        
		                        
		                        
			                        
				                        Water Resistant
			                        
			                        
				                        100 m (ISO 6425)
			                        
		                        
		                        
		                        
			                        
				                        Recommended Use
			                        
			                        
				                        Hiking & Trekking
			                        
		                        
		                        
                            
                            
                        
                                
                                
                                     User Guide Elementum Terra
                                
                                
                                
	                            
                            
                        Suunto Elementum Terra is a superbly crafted timepiece, exclusively manufactured in Finland. This urban inspired premium watch combines a heritage in craftsmanship with precision digital technology. While the Terra is perfect for urban use, it also measures altitude and weather trends and includes a unique 3D compass for adventures in the great outdoors. Designed with stainless steel casing and a sapphire crystal glass to withstand the elements. 
ALTIMETER
Altitude range -500m - 9000m/-1600ft - 29500ft
Real-time vertical cumulative value
Temperature compensation
Total ascent/descent
Resolution: 1m / 3 ft 
Logbook function: 8 logs/logbook files 

BAROMETER 
Trend indicator
Sea level pressure
Barometer range: 950-1060 hPa/28,6-31,3 inHg 
Barometer resolution: 1 hPa/0,03 inHg 

COMPASS 
Guided calibration
Heading in degrees
Tilt compensation up to 45 degrees
North indicator

Stopwatch
12/24h watch with calendar clock & daily alarm 
Low battery warning
Button lock
Backlight option for night use (Electro-luminescent display )
Selectable metric/imperial units
Sapphire crystal glass
Operating temperature: -10°C - +60°C / +14°F - +140°F 
Storage temperature: -30°C - + 60°C / -22°F - +140°F 
Water resistance: 200 m / 660 ft 
Approx. weight: 200g with steel strap, 95g with other straps

                    
                    
                    If you have any queries, please contact one of our technical advisors.
                "" ",, Altimeter Barometric Altimeter Barometer Yes Compass Yes Heart Rate Strap No Chronometer Yes Heart Rate Monitor No GPS No Approx. Weight 97 g Water Resistant 100 m (ISO 6425) Recommended Use Hiking & Trekking
16975628,Jewelry,826414,," "" Ladies Sekonda Editions Watch 2463 ""Ladies Watches | Designer For Women The Hut""",,,
5328128,Jewelry,837598,," ""Bubble Levels - 34mm Bubble Level""@en","""For the most precise long-range shooting, use the bubble level to ensure that the rifle is perfectly vertical. This will eliminate potential error caused by shooting a canted rifle. Mounts quickly and easily to the riflescope tube. Mfg: Vortex Optics""@en ","""$39.99""@en",
8450442,Jewelry,149049,," ""Alpina Automatic 4 Watch AL-525NS5AQ6"" ""Shop Alpina AL-525BS5AQ6B | Moyer Fine Jewelers""","""<p>An exquisite watch will never fail to deliver sophistication and style- and this timepiece from Alpina brings you just that. This Gents’ watch can truly be an awe-striking piece once you lay eyes upon it. With a Rotating (diver time) bezel, this treasure represents thorough craftsmanship. The Stainless steel case that encloses this piece’s mechanism is also evidence of the quality that comes from this stylish item. The contrasting Blue dial color adds a bold sense of luxury. Also important to note is the Scratch resistant sapphire crystal that protects the dial. With additional Central 60 second hand, Date complications to spice up this already brillliant timepiece, you’ll surely bring home a winner if you get yourself one of these beauties. The numbers in the face of the dial are in Indexes. It is also water resistant for 330 ft (100 meter). </p>
<p>This watch is just one of the many impressive pieces we have in store for you. Moyer Fine Jewelers is an authorized dealer of Alpina. We are available to answer your questions and look forward to hearing from you soon. </p>"" ",,
